Date Text,Text Text,location,oblast,date,time,timezone,Year,Month,Day,Season,AM_PM
19.10.2023 19:42:48 UTC+03:00,"54-та бригада (?) атакує російські позиції на захід від населеного пункту Орлянське, Харківська область.Location: W of Orlianske, Kharkiv Oblast, Ukraine49.684900, 37.892832Source:https://t.me/c/1308729127/3719",w of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-10-19,16:42:48,2023-10-19 19:42:48,2023,10,19,Fall,PM
20.10.2023 14:24:32 UTC+03:00,"59-та ОМПБр ФПВ дроном знищує російський ТОС-1А ""Сонцепек"" в населеному пункті Піски, Донецька область.Location: Pisky, Donetsk Oblast, Ukraine48.068141, 37.668215Source:https://t.me/ssternenko/21706",pisky - donetsk oblast - ukraine.,donetsk,2023-10-20,11:24:32,2023-10-20 14:24:32,2023,10,20,Fall,AM
20.10.2023 15:39:36 UTC+03:00,"25-та ОПДБр ФПВ дроном знищує російський танк (бмп) на схід від населеного пункту Райгородка, Луганська область.Location: E of Raihorodka, Luhansk Oblast, Ukraine49.371467, 37.994910Source:https://t.me/c/1308729127/3738",e of raihorodka - luhansk oblast - ukraine.,luhansk,2023-10-20,12:39:36,2023-10-20 15:39:36,2023,10,20,Fall,PM
20.10.2023 17:41:48 UTC+03:00,"Наслідки удару по російській базі HIMARSом в населеному пункті Сватове, Луганська область.Location: Svatove, Luhansk Oblast, Ukraine49.396675, 38.179683Source:https://t.me/russianocontext/962",svatove - luhansk oblast - ukraine.,luhansk,2023-10-20,14:41:48,2023-10-20 17:41:48,2023,10,20,Fall,PM
20.10.2023 23:46:15 UTC+03:00,"13 ГУ ДВКР СБУ ФПВ дроном влучає в російську вантажівку в населеному пункті Ожерельне, Запорізька область.Location: Ozherelne, Zaporizhzhia Oblast, Ukraine47.446562, 36.179840Source:https://t.me/ssternenko/21719",ozherelne - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-10-20,20:46:15,2023-10-20 23:46:15,2023,10,20,Fall,PM
21.10.2023 17:27:03 UTC+03:00,"Батальйон ""Спарта"" ФПВ дроном атакує український танк на північний схід від населеного пункту Первомайське, Донецька область.Location: NE of Pervomaiske, Donetsk Oblast, Ukraine48.116705, 37.638667Source:https://t.me/orbSparta_Officially/14",ne of pervomaiske - donetsk oblast - ukraine.,donetsk,2023-10-21,14:27:03,2023-10-21 17:27:03,2023,10,21,Fall,PM
21.10.2023 22:42:06 UTC+03:00,"63-й батальйон 103-ї бригади ТрО скидами знищує/пошкоджує російські вантажівки в населеному пункті Володимирівка, Луганська область.Location: Volodymyrivka, Luhansk Oblast, Ukraine49.591994, 37.979301Source:https://t.me/it_ta_batia_63/76",volodymyrivka - luhansk oblast - ukraine.,luhansk,2023-10-21,19:42:06,2023-10-21 22:42:06,2023,10,21,Fall,PM
22.10.2023 14:46:26 UTC+03:00,"Російська артилерія обстрілює українські позиції на північний захід від населеного пункту Орлянське, Харківська область.Location: NW of Orlianske, Kharkiv Oblast, Ukraine49.698295, 37.908154Source:https://t.me/natoptishh/1989",nw of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-10-22,11:46:26,2023-10-22 14:46:26,2023,10,22,Fall,AM
22.10.2023 18:23:07 UTC+03:00,"54-та ОМБр знищує російську піхоту та танк на північ від населеного пункту Золотарівка, Луганська область.Location: N of Zolotarivka, Luhansk Oblast, Ukraine48.900864, 38.26202848.897313, 38.275927Source:https://t.me/osirskiy/400",n of zolotarivka - luhansk oblast - ukraine.,luhansk,2023-10-22,15:23:07,2023-10-22 18:23:07,2023,10,22,Fall,PM
22.10.2023 19:39:26 UTC+03:00,"Т-80БВ спецпідрозділу ""Kraken"" працює по російській піхоті в населеному пункті Ягідне, Харківська область.Location: Yahidne, Kharkiv Oblast, Ukraine49.666874, 37.923499Source:https://t.me/kraken_kha/452",yahidne - kharkiv oblast - ukraine.,kharkiv,2023-10-22,16:39:26,2023-10-22 19:39:26,2023,10,22,Fall,PM
22.10.2023 21:40:35 UTC+03:00,"Спецпідрозділ ""KRAKEN"" знищує російський Т-72Б3 на захід від Ягідного, Харківська область.Location: W of Yahidne, Kharkiv Oblast, Ukraine49.657448, 37.915079Source:https://t.me/ButusovPlus/5743https://t.me/kraken_kha/452",w of yahidne - kharkiv oblast - ukraine.,kharkiv,2023-10-22,18:40:35,2023-10-22 21:40:35,2023,10,22,Fall,PM
23.10.2023 16:18:32 UTC+03:00,"Російський ФПВ дрон атакує українські позиції в населеному пункті Синьківка, Харківська область.Місце запускуLocation: SE of Lyman Pershyi, Kharkiv Oblast, Ukraine49.780692, 37.723092УраженняLocation: Synkivka, Kharkiv Oblast, Ukraine49.764602, 37.701245Source:https://t.me/natoptishh/1992",se of lyman pershyi - kharkiv oblast - ukraine.,kharkiv,2023-10-23,13:18:32,2023-10-23 16:18:32,2023,10,23,Fall,PM
23.10.2023 20:17:18 UTC+03:00,"Підрозділ ""Flying Skull"" ФПВ дроном знищує піхоту на БМП на південь від Красногорівки, Донецька область.Location: S of Krasnohorivka, Donetsk Oblast, Ukraine48.191328, 37.726465Source:https://t.me/flyingskull/58",s of krasnohorivka - donetsk oblast - ukraine.,donetsk,2023-10-23,17:17:18,2023-10-23 20:17:18,2023,10,23,Fall,PM
24.10.2023 23:08:26 UTC+03:00,"Знищення розвідгрупи росіян на північний захід від населеного пункту Дніпряни, Херсонська область.Location: NW of Dnipriany, Kherson Oblast, Ukraine46.770113, 33.240899Source:https://www.youtube.com/watch?v=LvL0XsBPDC0",nw of dnipriany - kherson oblast - ukraine.,kherson,2023-10-24,20:08:26,2023-10-24 23:08:26,2023,10,24,Fall,PM
25.10.2023 12:57:42 UTC+03:00,"11 бригада НГУ ФПВ дроном влучає в російську машину розмінування БМР-3М «Вепрь» на південний схід від населеного пункту Пойма, Херсонська область.Location: SE of Poima, Kherson Oblast, Ukraine46.605447, 32.855217Source:https://t.me/SJTF_Odes/1932",se of poima - kherson oblast - ukraine.,kherson,2023-10-25,09:57:42,2023-10-25 12:57:42,2023,10,25,Fall,AM
25.10.2023 20:23:10 UTC+03:00,"Жива та знищена російська піхота на північний захід від населеного пункту Орлянське, Харківська область.Location: NW of Orlianske, Kharkiv Oblast, Ukraine49.709236, 37.890505Source:https://t.me/chvkbomjj/10745",nw of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-10-25,17:23:10,2023-10-25 20:23:10,2023,10,25,Fall,PM
26.10.2023 21:05:40 UTC+03:00,"Підрозділ «ГРИФОН» ФПВ дронами атакує російський бліндаж, який загорівся разом з живою силою на північний захід від Підстепного, Херсонська область.Location: NW of Pidstepne, Kherson Oblast, Ukraine46.684386, 32.874519Source:https://t.me/GRIFON501/135",nw of pidstepne - kherson oblast - ukraine.,kherson,2023-10-26,18:05:40,2023-10-26 21:05:40,2023,10,26,Fall,PM
27.10.2023 19:57:13 UTC+03:00,"БПЛА ""Ланцет"" атакує український Т-64БВ в населеному пункті Піщане, Харківська область.Location: Pishchane, Kharkiv Oblast, Ukraine0:22-0:34 -49.652006, 37.778828Source:https://t.me/razved_dozor/5339",pishchane - kharkiv oblast - ukraine:-: -.,kharkiv,2023-10-27,16:57:13,2023-10-27 19:57:13,2023,10,27,Fall,PM
30.10.2023 18:22:44 UTC+03:00,"Російські війська знищують український танк Strv 122 (?) на північний захід від населеного пункту Орлянське, Харківська область.Location: NW of Orlianske, Kharkiv Oblast, Ukraine49.701576,37.866492Source:https://t.me/zhizn_fm/3051",nw of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-10-30,15:22:44,2023-10-30 18:22:44,2023,10,30,Fall,PM
30.10.2023 23:09:28 UTC+03:00,"Демонстрація роботи БМПТ ""Термінатор"" поблизу Донецького аеропорту.Location: Donetsk International Airport, Donetsk Oblast, Ukraine0:27-0:55 -48.069070, 37.759599Source:https://t.me/negumanitarnaya_pomosch_Z/11761",donetsk international airport - donetsk oblast - ukraine:-: -.,donetsk,2023-10-30,20:09:28,2023-10-30 23:09:28,2023,10,30,Fall,PM
31.10.2023 16:10:04 UTC+03:00,"Підрозділ ""Ластівка"" 11-ї бригади НГУ ФПВ дроном вночі атакує російський БМ-21 ""Град"" на схід від населеного пункту Челбурда, Херсонська область.Location: E of Chelburda, Kherson Oblast, Ukraine46.617975, 32.962583Source:https://t.me/ssternenko/22079",e of chelburda - kherson oblast - ukraine.,kherson,2023-10-31,13:10:04,2023-10-31 16:10:04,2023,10,31,Fall,PM
31.10.2023 23:58:29 UTC+03:00,"Учбово-технічний центр батальйону ""Пятнашка"" по вивченню ФПВ дронів на північний захід від населеного пункту Маяк, Донецька область.Location: NW of Maiak, Donetsk Oblast, Ukraine47.976367, 37.994004Source:https://t.me/pyatnashka_abkhazi/2219",nw of maiak - donetsk oblast - ukraine.,donetsk,2023-10-31,20:58:29,2023-10-31 23:58:29,2023,10,31,Fall,PM
01.11.2023 01:03:14 UTC+03:00,"2-й батальйон 47-ї ОМБр ФПВ дроном атакує живу силу противника на ""Авдіївському териконі"", Донецька область.Location: Avdiivka, Donetsk Oblast, Ukraine48.184960, 37.713640Source:https://t.me/gnilayachereha/12535",avdiivka - donetsk oblast - ukraine.,donetsk,2023-10-31,22:03:14,2023-11-01 01:03:14,2023,10,31,Fall,PM
01.11.2023 18:02:16 UTC+03:00,"14-й окремий полк БПАК коригує ураження системи радіоелектронної боротьби ""Красуха-4М"" на північний схід від населеного пункту Ланкове, Запорізька область.Location: NE of Lankove, Zaporizhzhia Oblast, Ukraine47.182137, 35.947999Source:https://t.me/AFUStratCom/20848",ne of lankove - zaporizhzhia oblast - ukraine.,zaporizhzhia,2023-11-01,15:02:16,2023-11-01 18:02:16,2023,11,1,Fall,PM
01.11.2023 20:15:37 UTC+03:00,"Бригада ""Сталевий Кордон"" ФПВ дроном атакує покинутий російський T-72 на північний захід від населеного пункту Орлянське, Харківська область.Location: NW of Orlianske, Kharkiv Oblast, Ukraine49.707214, 37.893007Source:https://t.me/DPSUkr/15689",nw of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-11-01,17:15:37,2023-11-01 20:15:37,2023,11,1,Fall,PM
01.11.2023 23:03:36 UTC+03:00,"Заявлено про ураження двох БМП ""Bradley"" на північ від Авдіївки, Донецька область.Location: N of Avdiivka, Donetsk Oblast, Ukraine48.190438, 37.69713448.188262, 37.698902Source:https://t.me/btr80/11823",n of avdiivka - donetsk oblast - ukraine.,donetsk,2023-11-01,20:03:36,2023-11-01 23:03:36,2023,11,1,Fall,PM
02.11.2023 19:35:37 UTC+03:00,"Обстріл російської техніки (?) на захід від населеного пункту Орлянське, Харківська область.Location: W of Orlianske, Kharkiv Oblast, Ukraine49.689757, 37.904072Source:https://twitter.com/Teoyaomiquu/status/1720096837347287417",w of orlianske - kharkiv oblast - ukraine.,kharkiv,2023-11-02,16:35:37,2023-11-02 19:35:37,2023,11,2,Fall,PM
02.11.2023 23:10:28 UTC+03:00,"Застосування керованої ракети ""LMUR"" по українським позиціям в Макіївці, Луганська область.Location: Makiivka, Luhansk Oblast, Ukraine49.227808, 37.993185Source:https://t.me/bortzhyrnal/206",makiivka - luhansk oblast - ukraine.,luhansk,2023-11-02,20:10:28,2023-11-02 23:10:28,2023,11,2,Fall,PM
03.11.2023 00:23:35 UTC+03:00,"Підрозділ ""Flying Skull"" робить скиди ТМ-62 на російські позиції в Кринках, Херсонська область.Location: Krynky, Kherson Oblast, Ukraine46.755641, 33.14008746.755764, 33.140018Source:https://t.me/flyingskull/62",krynky - kherson oblast - ukraine.,kherson,2023-11-02,21:23:35,2023-11-03 00:23:35,2023,11,2,Fall,PM
03.11.2023 19:28:59 UTC+03:00,"Підрозділ ""Гострі Картузи"" знищує комплекс радіоелектронної боротьби «ЛЕЄР-3» та радіорелейну станцію «Р-419Л1» в Дачному, Луганська область.Location: Dachne, Luhansk Oblast, Ukraine49.398226, 38.088006Source:https://t.me/escadrone/792",dachne - luhansk oblast - ukraine.,luhansk,2023-11-03,16:28:59,2023-11-03 19:28:59,2023,11,3,Fall,PM
